topic	tweet_id	tweet_url	tweet_text	class_label
Pháp luật	5405	https://tuoitre.vn/vu-van-thinh-phat-bat-tam-giam-nguyen-cuc-truong-thanh-tra-giam-sat-ngan-hang-ii-ngan-hang-nha-nuoc-20230328150017249.htm	Tại buổi họp báo, lãnh đạo Cơ quan cảnh sát điều tra Bộ Công an (C03) đưa ra thông báo tình hình, kết quả công tác công an quý 1.	1
THỂ THAO	1505	https://baotintuc.vn/the-thao/hon-100-golfer-tham-gia-tranh-tai-tai-giai-giao-huu-quoc-te-vietnam-italy-golf-tournament-20230321174949475.htm	Đúng thời điểm kỷ niệm 60 năm thiết lập quan hệ ngoại giao Việt Nam - Italy, Vietnam Italy Golf Tournament nằm trong chuỗi sự kiện quảng bá Ryder Cup 2023 tại Việt Nam do VGS Group tổ chức.	1
Thế giới	1493	https://thanhnien.vn/hai-truc-thang-my-dam-vao-nhau-trong-cuoc-huan-luyen-185230330134529174.htm	Nguyên nhân vụ tai nạn máy bay trong cuộc huấn luyện tại hạt Trigg vẫn đang được điều tra.	1
Sức khỏe	4484	https://dantri.com.vn/suc-khoe/dau-dau-te-moi-tay-chan-coi-chung-moi-hoa-thoai-hoa-dot-song-20230320133935292.htm	Tại bệnh viện, các máy móc hiện đại sẽ được sử dụng để chẩn đoán hiệu quả giai đoạn đầu và được chi trả hoàn toàn bởi bảo hiểm y tế.	1
Xã hội	640	https://baochinhphu.vn/hy-huu-khoi-u-tu-cung-gan-10-kg-nhung-benh-nhan-ngo-do-beo-10223032812252055.htm	Bệnh viện K đã tiến hành mổ bóc tách u nặng tới gần 10 kg cho bệnh nhân Lê Thị P. 65 tuổi quê tại Nam Định với chẩn đoán u tử cung.	1
KINH TẾ	3469	https://plo.vn/nha-hang-khach-san-o-da-nang-cap-tap-nang-cap-de-don-khach-trung-quoc-post724395.html	Dự kiến năm 2023, thành phố Đà Nẵng sẽ đón khoảng 200.000-300.000 lượt khách du lịch từ Trung Quốc và cho thấy sự sống động, hấp dẫn của Đà Nẵng đã thu hút sự quan tâm của du khách Trung Quốc, và số lượng khách du lịch dự kiến này cho thấy tiềm năng và sự phát triển của ngành du lịch trong thành phố này.	1
Giải trí	6760	https://dantri.com.vn/giai-tri/hoa-hau-hoan-vu-thai-lan-chap-nhan-thi-sinh-da-co-con-hoac-ly-hon-20230329150342209.htm	Phụ nữ đã có gia đình, ly hôn và có con đều có quyền tham dự cuộc thi Hoa hậu Hoàn vũ Thái Lan.	1
Chính trị	3716	https://baochinhphu.vn/chu-trong-chat-luong-bao-cao-ket-qua-lay-y-kien-nhan-dan-doi-voi-du-an-luat-dat-dai-sua-doi-102230316183554521.htm	Các vấn đề trong dự thảo Luật cần được đánh giá và lựa chọn phương án hợp lý, tổng hợp ý kiến và giải trình thuyết phục, và đề xuất những vấn đề chưa được quy định.	1
GIÁO DỤC	6563	https://plo.vn/bo-sung-5-dia-diem-to-chuc-thi-ielts-tai-5-dia-phuong-post722191.html	Công ty Trách nhiệm hữu hạn British Council (Việt Nam), Công ty Công nghệ Giáo dục Đông A, Công ty Trách nhiệm hữu hạn University Access Centre Việt Nam, Công ty Cổ phần Phát triển Giáo dục và Đào tạo Odin và Hội đồng Anh (Vương quốc Anh) và các công ty nằm trong tổ chức liên kết thi cấp chứng chỉ tiếng Anh IELTS.	1
Kinh doanh	4130	https://vnexpress.net/chatgpt-tac-dong-den-bat-dong-san-the-nao-4582793.html	ChatGPT gây sốt trên toàn cầu từ đầu tháng 12 năm ngoái, chỉ mất hai tháng để ứng dụng này đạt 100 triệu người dùng khi có thể thực hiện đa dạng nhiệm vụ như tra cứu, viết văn, lập trình bằng câu lệnh ngắn.	1
Khoa giáo	2398	https://baochinhphu.vn/ung-dung-tri-tue-nhan-tao-trong-nang-cao-nang-suat-nong-nghiep-102230323144537123.htm	"Tổng hội Nông nghiệp và Phát triển nông thôn tổ chức Hội thảo ""Ứng dụng công nghệ AI trong nâng cao năng suất nông nghiệp"" ngày 23/3."	1
Chính trị	1202	https://baochinhphu.vn/nguoi-dan-tham-gia-day-du-thu-huong-thuc-chat-khi-thuc-hien-luat-dat-dai-sua-doi-102230314141812755.htm	Dự thảo luật được chuẩn bị bài bản, khoa học, công phu, quá trình xây dựng dự thảo luật, cơ quan soạn thảo đã quán triệt tinh thần tổng kết, chỉ đạo trong các nghị quyết, chỉ thị của Đảng, Nhà nước về vấn đề đất đai.	1
SỨC KHỎE	4550	https://plo.vn/bo-y-te-nhieu-benh-vien-hoat-dong-binh-thuong-tro-lai-post724403.html	Theo Nghị quyết số 144, nếu các công ty được thầu không đảm bảo được đầy đủ vật tư và thuốc men cho bệnh viện thì sẽ bị nhưng hợp đồng ngay lập tức.	1
Văn hóa	6245	https://dantri.com.vn/van-hoa/hoa-hau-qua-doi-thuong-tam-khi-tim-cach-thoat-khoi-toa-chung-cu-bi-hoa-hoan-20230328103357795.htm	Người em trai sống chung tại căn hộ với Mayara Nitão được đưa vào bệnh viện chữa trị do ngạt khói và may mắn đã được cứu sống.	1
VĂN HÓA	134	https://plo.vn/da-nang-nhan-bang-di-san-tu-lieu-ky-uc-the-gioi-post721931.html	Ma Nhai tại Danh thắng Ngũ Hành Sơn là hệ thống các văn bản gồm chữ Hán và chữ Nôm được khắc trên vách đá và hang động ở Ngũ Hành Sơn, từng được UNESCO vinh danh.	1
Thể thao	4598	https://thanhnien.vn/tai-sao-huynh-nhu-duoc-tro-ve-doi-tuyen-viet-nam-dau-vong-loai-olympic-paris-2024-185230331094444062.htm	Tiền đạo số 1 Huỳnh Như phải thi đấu ở CLB Lank, tuy nhiên,  CLB của Bồ Đào Nha đã cho phép cô gái người Trà Vinh được trở về đội tuyển nữ Việt Nam và góp mặt cùng thầy trò HLV Mai Đức Chung thi đấu tại Nepal.	1
KINH TẾ	2928	https://baotintuc.vn/kinh-te/my-bac-de-xuat-tang-von-cho-wb-20230330130509060.htm	Trong phiên điều trần về ngân sách bà Yellen muốn huy động tốt hơn các nguồn lực tư nhân và các khoản đầu tư của WB, cải cách WB được mở rộng,  Ajay Banga được bầu làm Chủ tịch WB.	1
Giáo dục	696	https://thanhnien.vn/chang-trai-quang-ngai-dat-90-ielts-nho-tu-duy-tu-vung-hoa-185230322161008027.htm	Hòa chủ yếu dùng tiếng Anh trong những hoạt động giải trí như xem phim, chơi game để giữ được niềm vui với ngôn ngữ này và cho rằng tất cả mọi người đều nên làm theo.	1
Thể thao	74	https://thanhnien.vn/vong-loai-euro-2024-doi-tuyen-phap-thang-chat-vat-ireland-ha-lan-tim-lai-niem-vui-185230328070353483.htm	Ngày 27/3 đội tuyển Pháp dẫn trước  Ireland với tỷ số 1-0 và Hà Lan thắng Gibraltar 3-0.	1
GIÁO DỤC	5542	https://tienphong.vn/thi-tot-nghiep-thpt-tu-nam-2025-du-kien-4-mon-bat-buoc-2-mon-lua-chon-post1518470.tpo	Phương án thi tốt nghiệp THPT mới sẽ nhận được sự đồng tình của các nhà giáo dục, học sinh và phụ huynh.	1
Thời sự	4488	https://vnexpress.net/hanh-trinh-tim-di-anh-cuoi-cung-cho-liet-si-gac-ma-4580034.html	Với sự trợ giúp của chị Trần Thị Hồng Phượng, Phó phòng Cảnh sát quản lý hành chính về trật tự xã hội Công an tỉnh Quảng Bình, Đội Tàng thư căn cước công dân tìm ngay trong buổi trưa mặc dù có tới hơn 10.000 hồ sơ.	1
KINH TẾ	3179	https://tienphong.vn/gia-han-moi-thau-thi-cong-nha-ga-san-bay-long-thanh-post1520947.tpo#1520947|zone-timeline-3|17	"Tổng Công ty Cảng Hàng không Việt Nam (ACV) vừa gia hạn thời gian mời thầu thêm thời gian 2 tháng, tức ""siêu sân bay"" Long Thành sẽ chỉ có thể đưa vào sử dụng từ năm 2026 thay vì năm 2025 như dự kiến ban đầu."	1
Công nghệ	3839	https://nld.com.vn/cong-nghe/ung-dung-duoc-gan-nhan-an-toan-tren-google-play-co-thuc-su-an-toan-202302271434452.htm	"Nghiên cứu cho thấy chỉ có khoảng 15% ứng dụng được gắn nhãn là ""an toàn"" trên cửa hàng Google Play là thực sự an toàn, trong khi 40% được coi là ""không an toàn"" và những ứng dụng còn lại được gắn nhãn ""không an toàn""."	1
Văn hóa	6966	https://dantri.com.vn/van-hoa/hoa-hau-qua-doi-thuong-tam-khi-tim-cach-thoat-khoi-toa-chung-cu-bi-hoa-hoan-20230328103357795.htm	Nhà chức trách đang điều tra về nguyên nhân dẫn đến vụ hỏa hoạn và nghi ngờ rằng đám cháy xảy ra là do tàn thuốc đang cháy dở trong thùng rác cạnh căn hộ.	1
Thể thao	5051	https://tuoitre.vn/trong-tai-bi-vay-o-tran-futsal-sieu-kinh-dien-viet-nam-20230323200359357.htm	CLB Thái Sơn Nam TP.HCM quyết định chơi power-play (không thủ môn) từ phút 38 theo sự hướng dẫn và bàn bạc từ trước với huấn luyện viên.	1
VĂN HOÁ	3419	https://baotintuc.vn/du-lich/viet-nam-trung-quoc-khoi-dong-lai-tuyendu-lich-hai-quoc-gia-sau-diem-den-20230328191018996.htm	Trước đại dịch COVID-19, du lịch Thủ đô Hà Nội đã cho thấy được vai trò quan trọng, là một ngành kinh tế đã đóng góp đáng kể vào chỉ tiêu tăng trưởng kinh tế của Thành phố, trong đó, khách du lịch quốc tế trọng điểm hàng đầu của Hà Nội là Nhật Bản, đồng thời những du khách này cũng rấ yêu thích các điểm đến của Việt Nam.	1
Pháp luật	5523	https://tuoitre.vn/hai-nguyen-pho-chu-tich-ha-noi-bi-de-nghi-xu-ly-trong-vu-nang-khong-gia-cay-xanh-20230328134424234.htm	Việc điều tra vụ nâng khống giá cây xanh do Cơ quan cảnh sát điều tra Bộ Công an (C03) đảm nhiệm và họ cho biết Nguyên phó chủ tịch Hà Nội Nguyễn Thế Hùng không được giao ký văn bản về việc phê duyệt phương án lựa chọn nhà thầu.	1
Kinh doanh	3670	https://tuoitre.vn/loi-nhuan-cao-nho-nuoi-muc-trong-long-be-tren-bien-20230328153752473.htm	Người nuôi thuần dưỡng mực trong lồng, bè ở phường An Thới (TP Phú Quốc) anh Võ Văn Quang cho biết năm 2002, ngư trường có dấu hiệu cạn kiệt, mỗi đêm anh Quang đi câu chỉ kiếm được 20-50kg mực.	1
Quốc tế	7133	https://baochinhphu.vn/tai-nan-may-bay-tham-khoc-tai-nepal-102230116085637209.htm	Thủ tướng đã triệu tập một cuộc họp khẩn cấp để khắc phục hậu quả, đồng thời Chính phủ Nepal quyết định tổ chức quốc tang kéo dài 12 ngày để tưởng nhớ các nạn nhân.	1
Pháp luật	1063	https://tuoitre.vn/gia-chu-ky-khach-hang-chiem-doat-4-4-ti-dong-cuu-nhan-vien-ngan-hang-lanh-13-nam-tu-20230331135446202.htm	Vì Nguyễn Thị Minh Quyên đã chiếm đoạt 4,4 tỉ đồng của ngân hàng nên ngày 31-3, Tòa án nhân dân TP.HCM tuyên phạt Nguyễn Thị Minh Quyên (nguyên giao dịch viên HDBank) 13 năm tù về tội lừa đảo chiếm đoạt tài sản.	1
Thời sự	6932	https://vnexpress.net/duong-132-km-ven-bien-giup-phu-yen-tang-toc-kinh-te-4585560.html	Dự kiến khi hoàn thành toàn tuyến tạo ra quỹ đất 4.000 ha trên đường bộ chạy ven biển Phú Yên dài trên 132 km, giúp phát triển kinh tế - xã hội ở địa phương.	1
Pháp luật	1566	https://tuoitre.vn/hai-nguyen-pho-chu-tich-ha-noi-bi-de-nghi-xu-ly-trong-vu-nang-khong-gia-cay-xanh-20230328134424234.htm	Hai nguyên phó chủ tịch Hà Nội khai rằng cả hai đều nghe theo chỉ đạo của ông Chung và không hề biết về vụ thông đồng nâng giá cây xanh.	1
Thể thao	2554	https://dantri.com.vn/the-thao/hlv-philippe-troussier-da-thu-nghiem-duoc-nhung-gi-tai-doha-cup-20230326130910728.htm	HLV Troussier cũng thấy rằng U23 Việt Nam hiện tại vô cùng thất thế về mặt thể hình vì dàn cầu thủ ít người cao trên 1m80.	1
Kinh tế	4575	https://baochinhphu.vn/thong-tin-samsung-chuyen-day-chuyen-ra-khoi-viet-nam-la-khong-dung-su-that-102230319083025669.htm	Từ một Dự án ban đầu là Công ty Samsung Electronics Việt Nam - Thái Nguyên (SEVT) được khởi công tháng 3/2013, với số vốn 2 tỷ USD, chỉ sau 01 năm, Dự án đã tăng thêm 3 tỷ USD.	1
GIÁO DỤC	2763	https://baotintuc.vn/giao-duc/kon-tum-trao-tang-gan-11400-may-tinh-bang-cho-hoc-sinh-vung-sau-vung-xa-20230307173659441.htm	Bà Phạm Thị Trung, Giám đốc Sở Giáo dục và Đào tạo tỉnh Kon Tum cho biết: Chương trình “Sóng và máy tính cho em” được Thủ tướng phát động kéo dài đến năm 2025.	1
Giải trí	5998	https://thanhnien.vn/liz-ive-bi-phan-biet-doi-xu-khien-fan-day-song-185230328155522611.htm	Liz là thành viên của IVE sinh vào năm 2005.	1
Quốc tế	7415	https://baochinhphu.vn/tham-hoa-seoul-151-nguoi-thiet-mang-trong-do-co-19-nguoi-nuoc-ngoai-102221030105300958.htm	Tổng thống Hàn Quốc Yoon Suk-yeol nhận chức hồi tháng 5/2022 đã tới hiện trường thảm kịch ở Itaewon sáng 30/10.	1
Thời sự	6097	https://vnexpress.net/hien-trang-cong-vien-sap-dat-tuong-trinh-cong-son-4581228.html	Hàng ngày, người dân ở phường Gia Hội, Phú Hiệp đến nhà lục giác- một trong những địa điểm được Trung tâm Công viên cây xanh Huế chỉnh trang, dọn dẹp, và người dân phường Lâm Sơn cũng đến đây đi bộ, tập thể dục.	1
Giáo dục	389	https://thanhnien.vn/dh-quoc-gia-tphcm-co-9-nhom-nganh-duoc-xep-hang-cao-tren-the-gioi-185230326122356896.htm	Theo Bảng xếp hạng Đại học Thế giới QS theo Chủ đề 2023, ĐH Quốc gia TP.HCM được công nhận là một trong những trường đại học hàng đầu thế giới trong 9 lĩnh vực nghiên cứu.	1
Khoa giáo	1072	https://baochinhphu.vn/bo-gddt-thong-tin-ve-su-dung-sach-giao-khoa-theo-chuong-trinh-moi-102230224102352747.htm	Đã nhận được ý kiến cử tri kiến nghị ban hành thống nhất, đồng bộ sách giáo khoa trên toàn quốc theo thông tin của Bộ Giáo dục và Đào tạo (GD&ĐT) cho biết.	1
Giáo dục	4065	https://nld.com.vn/giao-duc-khoa-hoc/nong-danh-sach-chi-tiet-ket-qua-thi-chon-hoc-sinh-gioi-quoc-gia-20230313200646527.htm	4 thí sinh đủ điều kiện theo tiêu chí chọn đội tuyển Olympic sẽ được chọn triệu tập.	1
Văn hóa	4444	https://dantri.com.vn/van-hoa/vu-di-tich-quoc-gia-bi-xam-hai-xu-phat-su-tru-tri-20-trieu-dong-20230323155336192.htm	Sau khi được tháo dỡ, các vật liệu như đất, đá, gạch tháo dỡ tại các bệ thờ đã được UBND xã Ninh Khang vận chuyển ra khỏi di tích và đưa đến bỏ tại nhà kho trụ sở.	1
Giáo dục - Hướng nghiệp	6431	https://dantri.com.vn/giao-duc-huong-nghiep/nong-sua-doi-quy-che-thi-tot-nghiep-thpt-20230328133533795.htm	Khi chấm phúc khảo hai cán bộ chấm thi phải chấm bằng cùng một màu mực với màu mực đã chấm trước đó.	1
Giáo dục	194	https://tuoitre.vn/truong-quoc-te-uc-noi-uom-mam-tai-nang-cho-con-20230306101340571.htm	Trường Quốc tế Úc là trường quốc tế duy nhất tại TP.HCM có khu nội trú đạt tiêu chuẩn quốc tế của IBM.	1
Văn hoá	5700	https://baochinhphu.vn/ngon-duoc-sea-games-32-den-viet-nam-102230323093805486.htm	Nước chủ nhà SEA Games 32, Campuchia, đặc biệt chú trọng đến sự kiện rước đuốc nhằm quảng bá cho đại hội khắp Đông Nam Á.	1
Quốc tế	69	https://baochinhphu.vn/tham-hoa-seoul-151-nguoi-thiet-mang-trong-do-co-19-nguoi-nuoc-ngoai-102221030105300958.htm	Có 19 người nước ngoài, quốc tịch của các nạn nhân nước ngoài bao gồm Iran, Uzbekistan, Trung Quốc và Na Uy, Trung Quốc có 10 người bị thương.	1
Thời sự	5544	https://nld.com.vn/thoi-su/nguoi-thu-3-vu-no-dau-dan-o-kon-tum-tu-vong-20230328104230882.htm	Tính đến sáng 28-3, có 3 người thiệt mạng và 3 người bị thương trong vụ nổ, trong đó nạn nhân tác động khiến đầu đạn bị nổ đã tử vong tại chỗ.	1
GIÁO DỤC	2894	https://baotintuc.vn/giao-duc/ha-tinh-co-2-hoc-sinh-dat-diem-cao-nhat-tai-ky-thi-hoc-sinh-gioi-quoc-gia-20230314230021356.htm	Tỉnh Hà Tĩnh tiếp tục gặt hái được thành tích ấn tượng tại Kỳ thi học sinh giỏi quốc gia năm học 2022 - 2023 với 69/84 học sinh dự thi đoạt giải (chiếm 82,14%), nằm trong Top 10 đơn vị có số lượng giải nhiều nhất.	1
Thời sự	3769	https://vnexpress.net/9-nam-trac-tro-xay-cao-toc-ben-luc-long-thanh-4580448.html	Việc chậm, dừng thi công đường cao tốc dẫn đến vượt chi phí, hủy hợp đồng, dẫn đến tranh chấp pháp lý giữa Tổng công ty Đường cao tốc Việt Nam (VEC) và các nhà thầu.	1
Khoa học	4793	https://vnexpress.net/nuoc-phong-xa-fukushima-co-de-doa-thai-binh-duong-4583102.html	Các bể lưu trữ chứa 1,2 triệu tấn nước, bao gồm nước làm mát lò phản ứng và nước ngầm bị ô nhiễm dồn lại trong tầng hầm các lò phản ứng.	1
Kinh doanh	6956	https://dantri.com.vn/kinh-doanh/co-phieu-louis-capital-tang-tran-khi-thay-mau-lanh-dao-doi-ten-20230329141323034.htm	Với sự dẫn dắt của một số cổ phiếu vốn hóa lớn, cổ phiếu ngành chứng khoán hồi phục mạnh mẽ.	1
Giáo dục	3158	https://nld.com.vn/giao-duc-khoa-hoc/bo-truong-nguyen-kim-son-dak-lak-can-tiep-tuc-nang-cao-chat-luong-giao-duc-dan-toc-20230323192716517.htm	Những bước đã phát triển tích cực và cơ bản đã đáp ứng được yêu cầu các yêu cầu như quy mô học sinh và các loại hình trường lớp trở nên đa dạng và phù hợp hơn với từng địa phương, từ đó nâng cao hiệu quả trong giáo dục.	1
THỜI SỰ	6492	https://baotintuc.vn/thoi-su/kien-toan-nhan-su-ban-chi-dao-quoc-gia-ve-hoi-nhap-quoc-te-20230330194235937.htm	Ban Chỉ đạo có nhiệm vụ giúp triển khai các chủ trương, chính sách lớn về hội nhập quốc tế và tổ chức tổng kết, xây dựng Đề án Tổng kết 10 năm thực hiện Nghị quyết số 22 về hội nhập quốc tế. 	1
Công nghệ	512	https://tuoitre.vn/tao-binh-dang-cho-nguoi-dan-khi-tiep-can-dich-vu-chuyen-doi-so-20230325104405814.htm	Việc kết nối với cơ sở dữ liệu dân cư quốc gia thông qua cơ sở dữ liệu dùng chung của Bộ Giáo dục và Đào tạo là yếu tố quan trọng, tính đến ngày 23-3, tỉ lệ dữ liệu được xác thực đã đạt trên 90%.	1
ĐÔ THỊ	1237	https://plo.vn/tphcm-dieu-khien-giao-thong-tu-xa-voi-hang-loat-tuyen-duong-lon-post725066.html	TP sẽ nâng cấp hệ thống đèn tín hiệu giao thông kết nối điều khiển tập trung về Trung tâm Quản lý điều hành giao thông đô thị  đồng thời cũng sẽ nâng cấp mô hình dự báo giao thông nhằm phục vụ cho công tác quản lý cũng như điều hành giao thông.	1
Kinh tế	3609	https://thanhnien.vn/lam-dong-dung-tiep-nhan-tai-tro-y-tuong-quy-hoach-185230330171010579.htm	Kể từ nay, UBND tỉnh Lâm Đồng bố trí nguồn kinh phí ngân sách nhà nước để tập trung xây dựng rừng nguyên sinh, xây đập thủy điện, thu hút đầu tư trong thời gian tới và dừng tiếp nhận tài trợ ý tưởng quy hoạch trên địa bàn tỉnh.	1
Xã hội	3102	https://baochinhphu.vn/quang-nam-thu-giu-87-tan-thuoc-no-va-5-banh-heroin-102230413121832369.htm	Thưởng nóng cho 2 đơn vị trực tiếp điều tra, khám phá 2 vụ án lớn nói trên mỗi đơn vị 50 triệu đồng, đơn vị khác của Công an tỉnh mỗi đơn vị 5 triệu đồng.	1
Xã hội	6672	https://baochinhphu.vn/vu-be-trai-nghi-bi-ep-hut-ma-tuy-can-xu-ly-nghiem-minh-113230327155549223.htm	Theo góc nhìn của pháp luật, hành vi của các đối tượng trên nghiêm trọng vì có ảnh hưởng đến tính mạng, sức khỏe hay sự an toàn của trẻ em và họ có thể bị phạt tù từ 15 năm đến 50 năm.	1
THỂ THAO	1816	https://tienphong.vn/nhan-dinh-nhat-ban-vs-colombia-17h00-ngay-283-khong-tha-colombia-post1521149.tpo	Nhật Bản có phong độ tự tin, quyết tâm đánh bại Colombia để giành chiến thắng trong trận sắp tới.	1
Kinh tế	6665	https://baochinhphu.vn/nganh-dien-thu-do-tich-cuc-huong-ung-su-kien-gio-trai-dat-102230314132459026.htm	Giờ Trái đất là sự kiện quốc tế diễn ra hằng năm do Tổ chức Quốc tế về Bảo tồn thiên nhiên (WWF) khởi xướng khuyên các hộ gia đình và cơ sở kinh doanh tắt đèn điện và các thiết bị điện không ảnh hưởng lớn đến sinh hoạt trong vòng 60 phút.	1
Chính trị	5497	https://baochinhphu.vn/phat-trien-kinh-te-gan-lien-voi-bao-ton-va-phat-trien-he-sinh-thai-102230412221931371.htm	Việc các cơ quan Chính phủ Việt Nam có các hợp tác liên quan đến giải pháp toàn cầu với Bộ Môi trường, Thực phẩm và Các vấn đề nông thôn Vương quốc Anh được Phó Thủ tướng đánh giá cao.	1
Kinh doanh	5874	https://dantri.com.vn/kinh-doanh/siet-ngan-hang-dau-tu-vao-trai-phieu-tin-tich-cuc-cho-thi-truong-20230328024156109.htm	Các doanh nghiệp có mức đòn bẩy tài chính cao có thể thực hiện vay vốn chính phủ nếu không thể bán trái phiếu cho ngân hàng.	1
Quốc tế	2657	https://baochinhphu.vn/thuc-day-hop-tac-bien-trong-asean-va-giua-asean-voi-cac-doi-tac-102221208084446954.htm	Việc đấu tranh với nạn đánh bắt cá trái phép (IUU Fishing) là quá trình ngắn, có thể giải quyết mà không cần sự hợp tác nhiều nước.	1
Công nghệ	4587	https://nld.com.vn/kinh-te/chi-tiet-ve-nhom-chuyen-danh-chan-web-doc-hai-2023012419552875.htm	Ứng dụng Chống Lừa Đảo không thể ngăn chặn truy cập vào các website lừa đảo, giả mạo, đánh cắp thông tin và cảnh báo nguy hiểm cho người dùng.	1
QUỐC TẾ	2982	https://plo.vn/giao-tranh-o-bakhmut-van-quyet-liet-song-co-ve-nga-dang-mat-dan-dong-luc-post725081.html	Ukraine nói Nga đã dần đuối sức trong cuộc chiến tranh do thiếu hụt về nhân lực và vật lực, trong khi Ukraine được Mỹ tiếp tục viện trợ cho cuộc chiến này.	1
Xã hội	5291	https://baochinhphu.vn/vu-be-trai-nghi-bi-ep-hut-ma-tuy-can-xu-ly-nghiem-minh-113230327155549223.htm	Thời gian qua, rất nhiều vụ việc liên quan đến sử dụng vũ lực, bạo hành, lợi dụng, cưỡng ép đối với trẻ em đã gây ra sự phẫn nộ rất lớn cho xã hội.	1
Kinh tế	3073	https://baochinhphu.vn/viettel-ton-vinh-tap-the-ca-nhan-xuat-sac-toan-cau-102230321144603595.htm	Viettel's Stars là sự kiện thường niên nhằm tôn vinh các tập thể, cá nhân xuất sắc toàn diện, thể hiện được sự nỗ lực thi đua vượt trên giới hạn chính mình tạo ra giá trị đóng góp cho sự phát triển của Viettel.	1
Giải trí	3184	https://tuoitre.vn/xin-chao-mang-vu-cat-tuong-andiez-cara-pha-bang-tai-han-quoc-20230325124722479.htm	"Xin Chào Live Music trở thành nhóm nhạc Việt Nam đầu tiên biểu diễn phong cách ""busking"" tại Hàn Quốc trong khuôn khổ dự án Xin Chào Hàn Quốc của họ."	1
Giáo dục	6796	https://thanhnien.vn/lo-ngay-ngay-ve-an-toan-cho-hoc-sinh-khi-di-tham-quan-185230329190645556.htm	Anh T.H, phụ huynh của bé Mỹ Lệ học lớp 2 Trường tiểu học Đặng Trần Côn (Q.Thanh Xuân) cho biết theo kế hoạch thì ngày 30.3, khối lớp 1, lớp 2 con anh sẽ đi tham quan tại trang trại Cánh Buồm Xanh (H.Gia Lâm, Hà Nội)	1
Giáo dục	5720	https://thanhnien.vn/chang-trai-quang-ngai-dat-90-ielts-nho-tu-duy-tu-vung-hoa-185230322161008027.htm	Chàng trai Quãng Ngãi, Trần Đức Hòa, trợ giảng môn tiếng Anh của Viện đào tạo quốc tế Trường ĐH Duy Tân từng đạt 8.0 IELTS trong lần thi đầu tiên vào năm lớp 11.	1
Giới trẻ	2470	https://thanhnien.vn/47-nam-thanh-lap-luc-luong-tnxp-tphcm-dong-doi-mot-thoi-va-mai-mai-18523032916050491.htm	Dưới lá cờ của Đoàn TNCS Hồ Chí Minh có hình lưỡi liềm và cái búa, cán bộ, đội viên TNXP đã gặp nhau trong bầu không khí thân tình, ấm áp, bùi ngùi xúc động ôn lại kỷ niệm những năm tháng.	1
Kinh tế	2298	https://baochinhphu.vn/thong-tin-samsung-chuyen-day-chuyen-ra-khoi-viet-nam-la-khong-dung-su-that-102230319083025669.htm	Thông tin gần đây về việc Samsung chuyển dây chuyền sản xuất smartphone từ Việt Nam sang Ấn Độ là không đúng sự thật, ông Choi Joo Ho, Tổng giám đốc Samsung Việt Nam khẳng định tại cuộc lãnh đạo tỉnh Thái Nguyên ngày 17/3.	1
KINH TẾ	2008	https://plo.vn/doanh-nghiep-nuoc-ngoai-tai-viet-nam-keu-kho-ve-giay-phep-lao-dong-post724603.html	Việt Nam được khuyến nghị nên mở rộng thị thực cho tất cả các nước trên thế giới để có thể khai thác tối đa tiềm năng du lịch của đất nước.	1
Sức khoẻ	5388	https://thanhnien.vn/nhieu-loi-ich-cua-nuoc-chanh-nong-185230326213843271.htm	Uống nước chanh nóng giúp cải thiện các triệu chứng cảm cúm đã được một nghiên cứu từ năm 2008 đã phát hiện ra.	1
Xã hội	3860	https://baochinhphu.vn/bang-luong-si-quan-quan-doi-tu-ngay-1-7-2023-119230414233025207.htm	Chính sách đồng bộ với những người công tác vùng sâu vùng xa, biên giới, biển đảo không cho các chiến sĩ hưởng các chế độ ưu đãi của Nhà nước.	1
GIÁO DỤC	4560	https://baotintuc.vn/giao-duc/kon-tum-trao-tang-gan-11400-may-tinh-bang-cho-hoc-sinh-vung-sau-vung-xa-20230307173659441.htm	Thủ tướng Chính phủ đã phát động việc phân bổ máy tính tại các tỉnh như Đắk Lắk, Kon Tum, Gia Lai,... nhằm tiếp sức và tạo cơ hội học tập tốt hơn cho các em vùng sâu, có hoàn cảnh đặc biệt khó khăn, các em vừa có người thân mất vì COVID-19.	1
Xã hội	6718	https://dantri.com.vn/xa-hoi/tong-bi-thu-nguyen-phu-trong-tiep-bi-thu-tinh-uy-van-nam-trung-quoc-20230328190149445.htm	Bí thư Tỉnh ủy Vân Nam đang ở thăm Việt Nam và tham dự hội nghị thường niên lần thứ 4 giữa Bí thư Tỉnh ủy các tỉnh tổ chức tại tỉnh Hà Giang ngày 27/3.	1
GIÁO DỤC	5564	https://baotintuc.vn/giao-duc/giup-hoc-sinh-vung-cao-mo-canh-cua-ra-the-gioi-20230323091446640.htm	Dù có giáo viên tận tình nhưng trình độ tiếng Anh của các em vùng cao không hề có tiến bộ.	1
Giải trí	6398	https://thanhnien.vn/phia-ly-hai-noi-gi-ve-tin-don-bi-bat-trong-vu-danh-bac-o-vinh-phuc-185230329183647277.htm	Minh Hà - vợ Lý Hải năm nay 50 tuổi cho biết Lý Hải khẳng định bản thân đó giờ không thích đánh bạc, bạn bè, gia đình ai cũng biết anh Hải không thích đánh bạc, kể cả chơi vui, hiện tại anh Hải đang rất bận vì còn đúng một tháng nữa là phim mới ra mắt rồi.	1
